"unit_id","transition_id","code_id","model","repeat","value","direction","facet","evidence","flag","ambiguity_reason","code_family"
"GDM-FSF-v2-0-0008","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0008","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0008","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0008","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0008","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0008","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0008","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0008","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0008","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0008","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0008","GDM-FSF-v1-0_v2-0","C16","claude-sonnet-5","1","1","NA","NA","Where appropriate, involve external parties to help inform and guide our approach.","clear","NA","content"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C04","claude-sonnet-5","1","1","loosened","modality","we specify protocols for the detection of capability levels at which models may pose severe risks (which we call “Critical Capability Levels (CCLs)”), and articulate mitigation approaches to address such risks.","clear","NA","change"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","1","A-framing","NA","we specify protocols for the detection of capability levels at which models may pose severe risks (which we call ""Critical Capability Levels (CCLs)""), and articulate mitigation approaches to address such risks","clear","NA","content"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0009","GDM-FSF-v1-0_v2-0","C16","claude-sonnet-5","1","1","NA","NA","we specify protocols for the detection of capability levels at which models may pose severe risks","clear","NA","content"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","1","A-framing","NA","the Framework primarily addresses misuse risk, but we also include an exploratory section addressing deceptive alignment risk","clear","NA","content"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","1","NA","NA","an exploratory section addressing deceptive alignment risk, focusing on capability levels at which such risks may begin to arise","clear","NA","content"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0010","GDM-FSF-v1-0_v2-0","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0011","GDM-FSF-v1-0_v2-0","C16","claude-sonnet-5","1","1","NA","NA","For each type of risk, we define here a set of CCLs and a mitigation approach for them.","clear","NA","content"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","1","broadened","NA","Risk assessment will necessarily involve evaluating cross-cutting capabilities such as agency, tool use, reasoning, and scientific understanding.","clear","NA","change"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0012","GDM-FSF-v1-0_v2-0","C16","claude-sonnet-5","1","1","NA","NA","Risk assessment will necessarily involve evaluating cross-cutting capabilities such as agency, tool use, reasoning, and scientific understanding.","clear","NA","content"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","1","A-motivation","NA","The safety of frontier AI systems is a global public good.","clear","NA","content"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0013","GDM-FSF-v1-0_v2-0","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","1","A-motivation","NA","how severe frontier AI risks may be anticipated and addressed","clear","NA","content"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0014","GDM-FSF-v1-0_v2-0","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0015","GDM-FSF-v1-0_v2-0","C16","claude-sonnet-5","1","1","NA","NA","there are certain mitigations whose social value is significantly reduced if not broadly applied to AI systems reaching critical capabilities","clear","NA","content"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0016","GDM-FSF-v1-0_v2-0","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0017","GDM-FSF-v1-0_v2-0","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C04","claude-sonnet-5","1","1","loosened","NA","We may change our approach and recommendations over time as we gain experience and insights on the projected capabilities of future frontier models.","clear","NA","change"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0018","GDM-FSF-v1-0_v2-0","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0019","GDM-FSF-v1-0_v2-0","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v2-0-0020","GDM-FSF-v1-0_v2-0","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
